Timestamp,Name,PriceUSD,Change24h_Percent,MarketCapUSD
2025-10-17 20:35:53,BTC,105262.61,4.84,2098511796700.0
2025-10-17 20:35:53,ETH,3766.43,5.83,454603212519.0
2025-10-17 20:35:53,USDT,1.0,0.05,181588308371.0
2025-10-17 20:35:53,BNB,1058.71,9.75,147352940835.0
2025-10-17 20:35:53,XRP,2.26,5.76,135970553305.0
2025-10-17 20:35:53,SOL,179.08,7.59,97931763525.0
2025-10-17 20:35:53,USDC,0.9999,0.04,75969569850.0
2025-10-17 20:35:53,TRX,0.3062,4.95,28986237187.0
2025-10-17 20:35:53,DOGE,0.1821,6.66,27576168208.0
2025-10-17 20:35:53,ADA,0.6165,7.9,22097157627.0
2025-10-17 20:35:53,USDe,0.9997,0.02,12297447605.0
2025-10-17 20:35:53,HYPE,34.16,10.89,11502041574.0
2025-10-17 20:35:53,LINK,16.39,9.61,11120271982.0
2025-10-17 20:35:53,XLM,0.3004,7.42,9615755789.0
2025-10-17 20:35:53,BCH,460.92,11.35,9190996197.0
2025-10-17 20:35:53,LEO,9.39,2.76,8662281186.0
2025-10-17 20:35:53,SUI,2.38,10.09,8648291276.0
2025-10-17 20:35:53,AVAX,19.68,9.8,8396392913.0
2025-10-17 20:35:53,LTC,88.62,6.63,6772424929.0
2025-10-17 20:35:53,HBAR,0.159,11.62,6744806694.0
2025-10-17 20:38:42,BTC,105427.88,4.44,2098511796700.0
2025-10-17 20:38:42,ETH,3761.96,6.04,454063757212.0
2025-10-17 20:38:42,USDT,1.0,0.09,181571681337.0
2025-10-17 20:38:42,BNB,1058.86,9.73,147373343917.0
2025-10-17 20:38:42,XRP,2.26,5.79,135931261891.0
2025-10-17 20:38:42,SOL,179.07,7.6,97925668962.0
2025-10-17 20:38:42,USDC,0.9998,0.01,75962042540.0
2025-10-17 20:38:42,TRX,0.3062,4.93,28991230265.0
2025-10-17 20:38:42,DOGE,0.1821,6.66,27574396405.0
2025-10-17 20:38:42,ADA,0.6165,7.9,22096155496.0
2025-10-17 20:38:42,USDe,0.9997,0.02,12297447605.0
2025-10-17 20:38:42,HYPE,34.16,10.89,11502041574.0
2025-10-17 20:38:42,LINK,16.39,9.61,11120271982.0
2025-10-17 20:38:42,XLM,0.3004,7.42,9615755789.0
2025-10-17 20:38:42,BCH,460.92,11.35,9190996197.0
2025-10-17 20:38:42,LEO,9.39,2.76,8662281186.0
2025-10-17 20:38:42,SUI,2.38,10.09,8648291276.0
2025-10-17 20:38:42,AVAX,19.68,9.8,8396392913.0
2025-10-17 20:38:42,LTC,88.62,6.63,6772424929.0
2025-10-17 20:38:42,HBAR,0.159,11.62,6744806694.0
2025-10-18 19:27:47,BTC,106879.23,1.19,2131115881907.0
2025-10-18 19:27:47,ETH,3865.89,2.15,466608048524.0
2025-10-18 19:27:47,USDT,1.0,0.01,181730820428.0
2025-10-18 19:27:47,BNB,1088.32,2.02,151474293034.0
2025-10-18 19:27:47,XRP,2.36,3.73,141665227219.0
2025-10-18 19:27:47,SOL,185.3,3.01,101353584795.0
2025-10-18 19:27:47,USDC,0.9999,0.02,75964770006.0
2025-10-18 19:27:47,TRX,0.313,1.89,29634815725.0
2025-10-18 19:27:47,DOGE,0.187,2.5,28326816655.0
2025-10-18 19:27:47,ADA,0.6311,2.62,22622050909.0
2025-10-18 19:27:47,USDe,0.9995,0.02,12150672435.0
2025-10-18 19:27:47,HYPE,35.19,0.39,11848734131.0
2025-10-18 19:27:47,LINK,16.72,1.5,11341135860.0
2025-10-18 19:27:47,XLM,0.3161,4.83,10116092779.0
2025-10-18 19:27:47,BCH,466.14,1.17,9295234888.0
2025-10-18 19:27:47,SUI,2.46,3.14,8950425932.0
2025-10-18 19:27:47,LEO,9.41,0.09,8685424605.0
2025-10-18 19:27:47,AVAX,19.98,1.12,8524278041.0
2025-10-18 19:27:47,HBAR,0.1649,2.9,6995832680.0
2025-10-18 19:27:47,LTC,90.39,2.44,6908022932.0
2025-10-19 19:04:21,BTC,107569.39,0.5,2142941729475.0
2025-10-19 19:04:21,ETH,3926.62,1.31,462244615638.0
2025-10-19 19:04:21,USDT,1.0,0.03,181899089825.0
2025-10-19 19:04:21,BNB,1094.89,0.05,152388964296.0
2025-10-19 19:04:21,XRP,2.38,0.61,142756940713.0
2025-10-19 19:04:21,SOL,188.77,1.79,103249484713.0
2025-10-19 19:04:21,USDC,0.9998,0.02,75937654978.0
2025-10-19 19:04:21,TRX,0.318,1.55,30112370853.0
2025-10-19 19:04:21,DOGE,0.1952,4.5,29560372554.0
2025-10-19 19:04:21,ADA,0.6446,1.76,23103498361.0
2025-10-19 19:04:21,HYPE,37.39,5.97,12589188425.0
2025-10-19 19:04:21,USDe,0.9996,0.01,12085019235.0
2025-10-19 19:04:21,LINK,17.16,2.58,11640857134.0
2025-10-19 19:04:21,XLM,0.3159,0.06,10110353967.0
2025-10-19 19:04:21,BCH,472.34,1.17,9419053283.0
2025-10-19 19:04:21,SUI,2.59,5.17,9396049477.0
2025-10-19 19:04:21,AVAX,20.47,2.24,8733662442.0
2025-10-19 19:04:21,LEO,9.43,0.21,8703195958.0
2025-10-19 19:04:21,LTC,93.12,2.76,7116738855.0
2025-10-19 19:04:21,HBAR,0.1674,1.33,7102866194.0
2025-10-19 19:08:47,BTC,107593.87,0.56,2142941729475.0
2025-10-19 19:08:47,ETH,3935.71,1.73,462244615638.0
2025-10-19 19:08:47,USDT,1.0,0.03,181899089825.0
2025-10-19 19:08:47,BNB,1094.89,0.05,152388964296.0
2025-10-19 19:08:47,XRP,2.37,0.12,142360463916.0
2025-10-19 19:08:47,SOL,188.77,1.79,103249484713.0
2025-10-19 19:08:47,USDC,0.9998,0.02,75937654978.0
2025-10-19 19:08:47,TRX,0.318,1.55,30112370853.0
2025-10-19 19:08:47,DOGE,0.1945,3.92,29455083604.0
2025-10-19 19:08:47,ADA,0.6446,1.76,23103498361.0
2025-10-19 19:08:47,HYPE,37.39,5.97,12589188425.0
2025-10-19 19:08:47,USDe,0.9996,0.01,12085019235.0
2025-10-19 19:08:47,LINK,17.16,2.58,11640857134.0
2025-10-19 19:08:47,XLM,0.3159,0.06,10110353967.0
2025-10-19 19:08:47,BCH,472.34,1.17,9419053283.0
2025-10-19 19:08:47,SUI,2.59,5.17,9396049477.0
2025-10-19 19:08:47,AVAX,20.47,2.24,8733662442.0
2025-10-19 19:08:47,LEO,9.43,0.21,8703195958.0
2025-10-19 19:08:47,LTC,93.12,2.76,7116738855.0
2025-10-19 19:08:47,HBAR,0.1674,1.33,7102866194.0
2025-10-19 19:13:50,BTC,107739.04,0.74,2146822717934.0
2025-10-19 19:13:50,ETH,3941.88,2.01,463836634133.0
2025-10-19 19:13:50,USDT,1.0,0.06,181916828328.0
2025-10-19 19:13:50,BNB,1098.56,0.83,152899454050.0
2025-10-19 19:13:50,XRP,2.38,0.83,142959897443.0
2025-10-19 19:13:50,SOL,189.6,2.27,103706703967.0
2025-10-19 19:13:50,USDC,1.0,0.02,75964968527.0
2025-10-19 19:13:50,TRX,0.3185,1.73,30156880964.0
2025-10-19 19:13:50,DOGE,0.1953,4.54,29573938925.0
2025-10-19 19:13:50,ADA,0.6476,2.45,23214158021.0
2025-10-19 19:13:50,HYPE,37.68,6.87,12688378094.0
2025-10-19 19:13:50,USDe,0.9995,0.01,12083700332.0
2025-10-19 19:13:50,LINK,17.25,3.25,11700077033.0
2025-10-19 19:13:50,XLM,0.3174,0.59,10158704620.0
2025-10-19 19:13:50,SUI,2.6,6.06,9463021357.0
2025-10-19 19:13:50,BCH,473.57,1.59,9443521863.0
2025-10-19 19:13:50,AVAX,20.54,2.73,8762607782.0
2025-10-19 19:13:50,LEO,9.43,0.21,8703546159.0
2025-10-19 19:13:50,LTC,93.59,3.46,7152569005.0
2025-10-19 19:13:50,HBAR,0.1681,1.84,7128440256.0
2025-10-19 19:18:51,BTC,107838.3,0.89,2147903805837.0
2025-10-19 19:18:51,ETH,3948.97,2.29,464927451054.0
2025-10-19 19:18:51,USDT,1.0,0.02,181901382387.0
2025-10-19 19:18:51,BNB,1100.3,1.2,153140699527.0
2025-10-19 19:18:51,XRP,2.38,1.03,143063762989.0
2025-10-19 19:18:51,SOL,189.71,2.55,103763027827.0
2025-10-19 19:18:51,USDC,1.0,0.05,75983319416.0
2025-10-19 19:18:51,TRX,0.3186,1.86,30161782037.0
2025-10-19 19:18:51,DOGE,0.1953,4.74,29585902237.0
2025-10-19 19:18:51,ADA,0.648,2.72,23227539029.0
2025-10-19 19:18:51,HYPE,37.79,7.3,12726091713.0
2025-10-19 19:18:51,USDe,0.9997,0.01,12085095806.0
2025-10-19 19:18:51,LINK,17.27,3.6,11716005365.0
2025-10-19 19:18:51,XLM,0.3176,0.75,10164994314.0
2025-10-19 19:18:51,SUI,2.61,6.44,9481162592.0
2025-10-19 19:18:51,BCH,474.15,1.78,9455060295.0
2025-10-19 19:18:51,AVAX,20.57,3.01,8773649597.0
2025-10-19 19:18:51,LEO,9.43,0.21,8703230339.0
2025-10-19 19:18:51,LTC,93.69,3.71,7160201663.0
2025-10-19 19:18:51,HBAR,0.1683,2.16,7137647705.0
2025-10-19 19:23:06,BTC,107905.78,0.96,2149538646183.0
2025-10-19 19:23:06,ETH,3955.05,2.38,465514799956.0
2025-10-19 19:23:06,USDT,1.0,0.0,181938338004.0
2025-10-19 19:23:06,BNB,1102.37,1.24,153429507930.0
2025-10-19 19:23:06,XRP,2.39,1.22,143431052492.0
2025-10-19 19:23:06,SOL,190.2,2.76,104035366712.0
2025-10-19 19:23:06,USDC,0.9999,0.01,75953068644.0
2025-10-19 19:23:06,TRX,0.3186,1.84,30167811743.0
2025-10-19 19:23:06,DOGE,0.1961,4.85,29705823077.0
2025-10-19 19:23:06,ADA,0.6492,2.89,23271078803.0
2025-10-19 19:23:06,HYPE,37.93,7.72,12770659767.0
2025-10-19 19:23:06,USDe,0.9996,0.02,12084496507.0
2025-10-19 19:23:06,LINK,17.31,3.75,11741870395.0
2025-10-19 19:23:06,XLM,0.3183,0.89,10188188559.0
2025-10-19 19:23:06,SUI,2.61,6.41,9493282437.0
2025-10-19 19:23:06,BCH,475.01,2.01,9472337097.0
2025-10-19 19:23:06,AVAX,20.6,3.22,8787841555.0
2025-10-19 19:23:06,LEO,9.43,0.16,8699949660.0
2025-10-19 19:23:06,LTC,93.85,3.81,7172538290.0
2025-10-19 19:23:06,HBAR,0.1687,2.38,7156953728.0
2025-10-21 12:15:03,BTC,108004.64,2.93,2153412286808.0
2025-10-21 12:15:03,ETH,3887.94,4.63,469392767984.0
2025-10-21 12:15:03,USDT,1.0,0.0,181998314253.0
2025-10-21 12:15:03,BNB,1073.44,5.56,149402282103.0
2025-10-21 12:15:03,XRP,2.43,1.32,145967360417.0
2025-10-21 12:15:03,SOL,184.71,4.73,100952690251.0
2025-10-21 12:15:03,USDC,0.9999,0.0,76271818422.0
2025-10-21 12:15:03,TRX,0.3202,0.87,30320285869.0
2025-10-21 12:15:03,DOGE,0.1943,3.93,29426441785.0
2025-10-21 12:15:03,ADA,0.6444,4.42,23097607767.0
2025-10-21 12:15:03,LINK,17.82,4.41,12088809536.0
2025-10-21 12:15:03,HYPE,35.88,6.85,12080267864.0
2025-10-21 12:15:03,USDe,0.999,0.04,11670320720.0
2025-10-21 12:15:03,XLM,0.3166,3.37,10133257502.0
2025-10-21 12:15:03,BCH,467.85,3.32,9329800938.0
2025-10-21 12:15:03,SUI,2.49,6.39,9046978718.0
2025-10-21 12:15:03,AVAX,19.65,6.89,8382486906.0
2025-10-21 12:15:03,LEO,8.97,5.01,8280874041.0
2025-10-21 12:15:03,HBAR,0.1703,4.35,7224356202.0
2025-10-21 12:15:03,LTC,92.61,3.14,7078412196.0
2025-10-21 12:17:03,BTC,108004.64,2.93,2153412286808.0
2025-10-21 12:17:03,ETH,3887.94,4.63,469392767984.0
2025-10-21 12:17:03,USDT,1.0,0.0,181998314253.0
2025-10-21 12:17:03,BNB,1073.44,5.56,149402282103.0
2025-10-21 12:17:03,XRP,2.43,1.32,145967360417.0
2025-10-21 12:17:03,SOL,184.71,4.73,100952690251.0
2025-10-21 12:17:03,USDC,0.9999,0.0,76271818422.0
2025-10-21 12:17:03,TRX,0.3202,0.87,30320285869.0
2025-10-21 12:17:03,DOGE,0.1943,3.93,29426441785.0
2025-10-21 12:17:03,ADA,0.6444,4.42,23097607767.0
2025-10-21 12:17:03,LINK,17.82,4.41,12088809536.0
2025-10-21 12:17:03,HYPE,35.88,6.85,12080267864.0
2025-10-21 12:17:03,USDe,0.999,0.04,11670320720.0
2025-10-21 12:17:03,XLM,0.3166,3.37,10133257502.0
2025-10-21 12:17:03,BCH,467.85,3.32,9329800938.0
2025-10-21 12:17:03,SUI,2.49,6.39,9046978718.0
2025-10-21 12:17:03,AVAX,19.65,6.89,8382486906.0
2025-10-21 12:17:03,LEO,8.97,5.01,8280874041.0
2025-10-21 12:17:03,HBAR,0.1703,4.35,7224356202.0
2025-10-21 12:17:03,LTC,92.61,3.14,7078412196.0
2025-10-21 12:19:28,BTC,107947.31,3.03,2153281971013.0
2025-10-21 12:19:28,ETH,3885.43,4.82,469373168957.0
2025-10-21 12:19:28,USDT,1.0,0.01,181991073301.0
2025-10-21 12:19:28,BNB,1074.23,5.49,149511958158.0
2025-10-21 12:19:28,XRP,2.43,1.33,145984802311.0
2025-10-21 12:19:28,SOL,184.76,4.62,100979546659.0
2025-10-21 12:19:28,USDC,0.9999,0.0,76273576902.0
2025-10-21 12:19:28,TRX,0.3203,0.8,30328709318.0
2025-10-21 12:19:28,DOGE,0.1944,3.89,29440257570.0
2025-10-21 12:19:28,ADA,0.6447,4.41,23108988415.0
2025-10-21 12:19:28,LINK,17.85,4.65,12108650183.0
2025-10-21 12:19:28,HYPE,35.87,6.84,12079859008.0
2025-10-21 12:19:28,USDe,0.9993,0.03,11632094396.0
2025-10-21 12:19:28,XLM,0.3166,3.41,10134023197.0
2025-10-21 12:19:28,BCH,467.9,3.29,9330860974.0
2025-10-21 12:19:28,SUI,2.49,6.38,9052803115.0
2025-10-21 12:19:28,AVAX,19.65,6.98,8384923230.0
2025-10-21 12:19:28,LEO,8.97,5.03,8280765296.0
2025-10-21 12:19:28,HBAR,0.1705,4.23,7230343204.0
2025-10-21 12:19:28,LTC,92.72,3.11,7086887543.0
2025-10-22 09:11:01,BTC,108139.59,1.31,2157435421478.0
2025-10-22 09:11:01,ETH,3852.54,2.24,465554621045.0
2025-10-22 09:11:01,USDT,1.0,0.0,182471886720.0
2025-10-22 09:11:01,BNB,1070.48,1.23,148990925848.0
2025-10-22 09:11:01,XRP,2.42,1.41,145238091663.0
2025-10-22 09:11:01,SOL,185.94,0.25,101628636097.0
2025-10-22 09:11:01,USDC,0.9997,0.01,76779140435.0
2025-10-22 09:11:01,TRX,0.3226,0.4,30541341567.0
2025-10-22 09:11:01,DOGE,0.1937,1.6,29339892756.0
2025-10-22 09:11:01,ADA,0.6405,1.87,22962941472.0
2025-10-22 09:11:01,LINK,17.62,3.69,11953087269.0
2025-10-22 09:11:01,HYPE,35.26,5.1,11874216394.0
2025-10-22 09:11:01,USDe,0.9994,0.02,11362922106.0
2025-10-22 09:11:01,XLM,0.3131,2.14,10021656756.0
2025-10-22 09:11:01,BCH,482.63,1.66,9624872290.0
2025-10-22 09:11:01,SUI,2.47,2.46,8963876811.0
2025-10-22 09:11:01,AVAX,19.43,2.47,8289932167.0
2025-10-22 09:11:01,LEO,8.96,0.13,8271901562.0
2025-10-22 09:11:01,HBAR,0.1708,1.1,7243118528.0
2025-10-22 09:11:01,LTC,92.84,0.5,7096134347.0
2025-10-22 09:22:37,BTC,108080.78,1.3,2155025968498.0
2025-10-22 09:22:37,ETH,3854.16,2.07,465126016688.0
2025-10-22 09:22:37,USDT,1.0,0.01,182490980331.0
2025-10-22 09:22:37,BNB,1067.87,1.6,148627715102.0
2025-10-22 09:22:37,XRP,2.41,1.73,145017967243.0
2025-10-22 09:22:37,SOL,184.85,0.77,101029410557.0
2025-10-22 09:22:37,USDC,0.9999,0.0,76791524495.0
2025-10-22 09:22:37,TRX,0.3225,0.37,30535144475.0
2025-10-22 09:22:37,DOGE,0.1931,1.9,29259392185.0
2025-10-22 09:22:37,ADA,0.6396,2.03,22932824518.0
2025-10-22 09:22:37,LINK,17.58,3.7,11921551234.0
2025-10-22 09:22:37,HYPE,35.13,5.56,11830142196.0
2025-10-22 09:22:37,USDe,0.9995,0.02,11363903586.0
2025-10-22 09:22:37,XLM,0.3128,2.25,10012726779.0
2025-10-22 09:22:37,BCH,482.58,1.8,9623863693.0
2025-10-22 09:22:37,SUI,2.46,2.69,8937508585.0
2025-10-22 09:22:37,AVAX,19.39,2.6,8275087963.0
2025-10-22 09:22:37,LEO,8.96,0.07,8271380582.0
2025-10-22 09:22:37,HBAR,0.1704,1.36,7226378019.0
2025-10-22 09:22:37,LTC,92.91,0.45,7101569023.0
2025-10-22 09:27:31,BTC,108193.79,0.99,2157174244952.0
2025-10-22 09:27:31,ETH,3858.39,1.77,465702263451.0
2025-10-22 09:27:31,USDT,1.0,0.0,182499577920.0
2025-10-22 09:27:31,BNB,1069.54,1.26,148859741264.0
2025-10-22 09:27:31,XRP,2.42,1.45,145254731024.0
2025-10-22 09:27:31,SOL,185.33,0.39,101290854801.0
2025-10-22 09:27:31,USDC,0.9999,0.01,76793574610.0
2025-10-22 09:27:31,TRX,0.3227,0.44,30551830905.0
2025-10-22 09:27:31,DOGE,0.1938,1.47,29353390699.0
2025-10-22 09:27:31,ADA,0.6411,1.66,22986430007.0
2025-10-22 09:27:31,LINK,17.59,3.43,11933217630.0
2025-10-22 09:27:31,HYPE,35.19,5.35,11848451640.0
2025-10-22 09:27:31,USDe,0.9998,0.05,11366967529.0
2025-10-22 09:27:31,XLM,0.313,2.12,10018234045.0
2025-10-22 09:27:31,BCH,481.82,1.75,9608644970.0
2025-10-22 09:27:31,SUI,2.47,2.42,8955809687.0
2025-10-22 09:27:31,AVAX,19.42,2.33,8284695196.0
2025-10-22 09:27:31,LEO,8.97,0.0,8275869996.0
2025-10-22 09:27:31,HBAR,0.1707,0.99,7241764615.0
2025-10-22 09:27:31,LTC,92.95,0.16,7105241002.0
2025-10-22 09:31:00,BTC,108228.98,0.85,2157875968788.0
2025-10-22 09:31:00,ETH,3859.53,1.66,465838963484.0
2025-10-22 09:31:00,USDT,1.0,0.0,182489048254.0
2025-10-22 09:31:00,BNB,1068.46,1.31,148709581144.0
2025-10-22 09:31:00,XRP,2.42,1.38,145225302286.0
2025-10-22 09:31:00,SOL,185.28,0.34,101267259281.0
2025-10-22 09:31:00,USDC,0.9997,0.03,76779619115.0
2025-10-22 09:31:00,TRX,0.3227,0.49,30552217193.0
2025-10-22 09:31:00,DOGE,0.1938,1.48,29356532484.0
2025-10-22 09:31:00,ADA,0.6417,1.49,23006639827.0
2025-10-22 09:31:00,LINK,17.62,3.07,11950353718.0
2025-10-22 09:31:00,HYPE,35.19,5.35,11848451640.0
2025-10-22 09:31:00,USDe,0.9998,0.05,11366967529.0
2025-10-22 09:31:00,XLM,0.313,2.12,10018234045.0
2025-10-22 09:31:00,BCH,481.82,1.75,9608644970.0
2025-10-22 09:31:00,SUI,2.47,2.42,8955809687.0
2025-10-22 09:31:00,AVAX,19.42,2.33,8284695196.0
2025-10-22 09:31:00,LEO,8.97,0.0,8275869996.0
2025-10-22 09:31:00,HBAR,0.1707,0.99,7241764615.0
2025-10-22 09:31:00,LTC,92.95,0.16,7105241002.0
2025-10-22 09:33:50,BTC,108313.37,0.38,2159558385322.0
2025-10-22 09:33:50,ETH,3862.77,0.79,466230536921.0
2025-10-22 09:33:50,USDT,1.0,0.03,182520834448.0
2025-10-22 09:33:50,BNB,1068.54,1.21,148720451072.0
2025-10-22 09:33:50,XRP,2.42,1.17,145232329635.0
2025-10-22 09:33:50,SOL,185.34,0.02,101296801168.0
2025-10-22 09:33:50,USDC,1.0,0.02,76805669676.0
2025-10-22 09:33:50,TRX,0.3227,0.51,30550490381.0
2025-10-22 09:33:50,DOGE,0.1938,1.14,29358867238.0
2025-10-22 09:33:50,ADA,0.6418,1.27,23008996526.0
2025-10-22 09:33:50,LINK,17.62,2.77,11952333307.0
2025-10-22 09:33:50,HYPE,35.28,5.07,11880365356.0
2025-10-22 09:33:50,USDe,0.9995,0.02,11363225973.0
2025-10-22 09:33:50,XLM,0.313,2.04,10021202943.0
2025-10-22 09:33:50,BCH,481.65,1.7,9605238554.0
2025-10-22 09:33:50,SUI,2.47,2.35,8965808358.0
2025-10-22 09:33:50,AVAX,19.44,2.18,8292752368.0
2025-10-22 09:33:50,LEO,8.96,0.03,8271854523.0
2025-10-22 09:33:50,HBAR,0.1709,0.75,7248014590.0
2025-10-22 09:33:50,LTC,92.94,0.08,7104074163.0
2025-10-22 09:43:47,BTC,108522.32,0.16,2160469427179.0
2025-10-22 09:43:47,ETH,3873.34,0.18,466698533957.0
2025-10-22 09:43:47,USDT,1.0,0.06,182476610167.0
2025-10-22 09:43:47,BNB,1070.1,0.46,148937347138.0
2025-10-22 09:43:47,XRP,2.42,0.64,145445480185.0
2025-10-22 09:43:47,SOL,185.94,0.88,101625533489.0
2025-10-22 09:43:47,USDC,0.9997,0.04,76781610827.0
2025-10-22 09:43:47,TRX,0.3227,0.73,30556265467.0
2025-10-22 09:43:47,DOGE,0.1944,0.15,29451008829.0
2025-10-22 09:43:47,ADA,0.6433,0.47,23062869909.0
2025-10-22 09:43:47,LINK,17.68,2.03,11990376898.0
2025-10-22 09:43:47,HYPE,35.19,4.68,11851183567.0
2025-10-22 09:43:47,USDe,0.9995,0.04,11363831668.0
2025-10-22 09:43:47,XLM,0.3137,1.29,10041454401.0
2025-10-22 09:43:47,BCH,482.2,2.41,9616247867.0
2025-10-22 09:43:47,SUI,2.48,1.18,8992857800.0
2025-10-22 09:43:47,AVAX,19.51,0.83,8326186417.0
2025-10-22 09:43:47,LEO,8.96,0.12,8271669046.0
2025-10-22 09:43:47,HBAR,0.1716,0.3,7279607383.0
2025-10-22 09:43:47,LTC,93.14,0.83,7119399379.0
2025-10-22 09:53:54,BTC,108576.72,0.39,2164809094017.0
2025-10-22 09:53:54,ETH,3874.01,0.04,467587121794.0
2025-10-22 09:53:54,USDT,1.0,0.02,182524759826.0
2025-10-22 09:53:54,BNB,1073.31,0.04,149384078650.0
2025-10-22 09:53:54,XRP,2.42,0.15,145605130876.0
2025-10-22 09:53:54,SOL,185.53,0.8,101403972995.0
2025-10-22 09:53:54,USDC,1.0,0.0,76787888536.0
2025-10-22 09:53:54,TRX,0.3231,1.06,30587624779.0
2025-10-22 09:53:54,DOGE,0.1945,0.15,29462057616.0
2025-10-22 09:53:54,ADA,0.6435,0.29,23073313051.0
2025-10-22 09:53:54,LINK,17.73,1.29,12027094700.0
2025-10-22 09:53:54,HYPE,35.15,4.72,11835345822.0
2025-10-22 09:53:54,USDe,0.9995,0.02,11362997324.0
2025-10-22 09:53:54,XLM,0.3139,0.97,10047192565.0
2025-10-22 09:53:54,BCH,481.54,2.51,9603098885.0
2025-10-22 09:53:54,SUI,2.48,0.77,9000884771.0
2025-10-22 09:53:54,AVAX,19.52,0.69,8328579081.0
2025-10-22 09:53:54,LEO,8.96,0.12,8270513940.0
2025-10-22 09:53:54,HBAR,0.1717,0.55,7282872231.0
2025-10-22 09:53:54,LTC,93.16,1.0,7120845292.0
2025-10-22 10:04:01,BTC,108439.78,0.19,2162078805089.0
2025-10-22 10:04:01,ETH,3866.45,0.21,466671755458.0
2025-10-22 10:04:01,USDT,1.0,0.01,182495821727.0
2025-10-22 10:04:01,BNB,1072.53,0.2,149276266274.0
2025-10-22 10:04:01,XRP,2.42,0.37,145570952316.0
2025-10-22 10:04:01,SOL,185.59,0.69,101433628522.0
2025-10-22 10:04:01,USDC,0.9998,0.01,76769654917.0
2025-10-22 10:04:01,TRX,0.3229,1.04,30575615520.0
2025-10-22 10:04:01,DOGE,0.1944,0.09,29453966358.0
2025-10-22 10:04:01,ADA,0.643,0.49,23052247340.0
2025-10-22 10:04:01,LINK,17.73,1.3,12025159329.0
2025-10-22 10:04:01,HYPE,35.01,5.27,11790072643.0
2025-10-22 10:04:01,USDe,0.9995,0.03,11363788098.0
2025-10-22 10:04:01,XLM,0.3136,1.1,10039182478.0
2025-10-22 10:04:01,BCH,480.85,2.2,9589260522.0
2025-10-22 10:04:01,SUI,2.47,0.96,8989829168.0
2025-10-22 10:04:01,AVAX,19.5,0.89,8319215567.0
2025-10-22 10:04:01,LEO,8.96,0.08,8272885674.0
2025-10-22 10:04:01,HBAR,0.1717,0.46,7281733497.0
2025-10-22 10:04:01,LTC,92.98,0.67,7107244103.0
2025-10-22 10:14:08,BTC,108524.44,0.48,2164083753418.0
2025-10-22 10:14:08,ETH,3880.69,0.54,468393674634.0
2025-10-22 10:14:08,USDT,1.0,0.04,182527013373.0
2025-10-22 10:14:08,BNB,1074.12,0.32,149497625814.0
2025-10-22 10:14:08,XRP,2.43,0.03,145915565004.0
2025-10-22 10:14:08,SOL,186.13,1.21,101752729706.0
2025-10-22 10:14:08,USDC,1.0,0.01,76789373677.0
2025-10-22 10:14:08,TRX,0.3234,1.34,30619851465.0
2025-10-22 10:14:08,DOGE,0.1948,0.52,29513386180.0
2025-10-22 10:14:08,ADA,0.6443,0.32,23098950126.0
2025-10-22 10:14:08,LINK,17.82,0.04,12086478575.0
2025-10-22 10:14:08,HYPE,34.96,4.73,11771779456.0
2025-10-22 10:14:08,USDe,0.9997,0.04,11365547168.0
2025-10-22 10:14:08,XLM,0.3141,0.7,10054054952.0
2025-10-22 10:14:08,BCH,481.63,2.57,9604829660.0
2025-10-22 10:14:08,SUI,2.48,0.54,9002666464.0
2025-10-22 10:14:08,AVAX,19.53,0.49,8333084426.0
2025-10-22 10:14:08,LEO,8.96,0.08,8273327509.0
2025-10-22 10:14:08,HBAR,0.1718,0.86,7287047487.0
2025-10-22 10:14:08,LTC,93.19,1.08,7123125512.0
2025-10-22 10:24:16,BTC,108588.09,0.61,2164170807470.0
2025-10-22 10:24:16,ETH,3880.26,0.67,468366571639.0
2025-10-22 10:24:16,USDT,1.0,0.04,182511829322.0
2025-10-22 10:24:16,BNB,1074.9,0.75,149605335048.0
2025-10-22 10:24:16,XRP,2.43,0.55,146121075169.0
2025-10-22 10:24:16,SOL,186.08,1.23,101727242961.0
2025-10-22 10:24:16,USDC,0.9999,0.02,76779871765.0
2025-10-22 10:24:16,TRX,0.3235,1.55,30630399159.0
2025-10-22 10:24:16,DOGE,0.195,0.78,29542068379.0
2025-10-22 10:24:16,ADA,0.6444,0.37,23103364048.0
2025-10-22 10:24:16,LINK,17.82,0.08,12087521245.0
2025-10-22 10:24:16,HYPE,34.87,3.73,11742678515.0
2025-10-22 10:24:16,USDe,0.9995,0.02,11255369678.0
2025-10-22 10:24:16,XLM,0.3145,0.25,10069346489.0
2025-10-22 10:24:16,BCH,482.01,3.11,9612486141.0
2025-10-22 10:24:16,SUI,2.48,0.01,9013128783.0
2025-10-22 10:24:16,AVAX,19.56,0.02,8343595882.0
2025-10-22 10:24:16,LEO,8.96,0.07,8272320268.0
2025-10-22 10:24:16,HBAR,0.1721,1.58,7300936075.0
2025-10-22 10:24:16,LTC,93.43,1.56,7141757799.0
2025-10-22 10:34:23,BTC,108633.14,0.65,2165931150602.0
2025-10-22 10:34:23,ETH,3879.36,0.76,468232610321.0
2025-10-22 10:34:23,USDT,1.0,0.02,182500199502.0
2025-10-22 10:34:23,BNB,1073.2,0.78,149369332385.0
2025-10-22 10:34:23,XRP,2.43,0.57,146144097757.0
2025-10-22 10:34:23,SOL,185.75,1.05,101543890283.0
2025-10-22 10:34:23,USDC,0.9998,0.02,76770608552.0
